ipv6_plen,ipv6_nxt,ipv6_src,ipv6_dst,frame_len,mqtt_dupflag,mqtt_hdrflags,mqtt_kalive,mqtt_msgid,mqtt_msgtype,mqtt_retain,label,mqtt_len_flag,mqtt_len_null
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
47,17,fd9e,fd9e,101,0,0,0.0,0,0,0,normal,0,True
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
47,17,fd9e,fd9e,101,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
47,17,fd9e,fd9e,101,0,0,0.0,0,0,0,normal,0,True
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
156,6,fd9e,fd9e,210,3,3,0.0,0,3,3,normal,3,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
47,17,fd9e,fd9e,101,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
40,17,fd9e,fd9e,94,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
62,6,fd9e,fd9e,116,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
112,6,fd9e,fd9e,166,1,2,0.0,0,2,2,normal,2,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
66,6,fd9e,fd9e,120,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
32,58,fe80,fd9e,86,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
68,6,fd9e,fd9e,122,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
20,6,fd9e,fd9e,74,0,0,0.0,0,0,0,normal,0,True
64,6,fd9e,fd9e,118,1,1,0.0,0,1,1,normal,1,False
